"","W1","W2","W3","W4","W5","A","Y"
"2809",0,0.508258707688739,3.18536030365107,1,-1.61485099402459,0,0
"2810",0,0.553920655978618,3.8692050892394,1,0.0702226677129731,0,1
"2811",1,0.462779734524432,-1.66333492394315,0,1.57809334486125,0,1
"2812",0,0.620661148613722,2.2503432702347,1,1.75717578155764,0,1
"2813",0,0.484283911285448,-2.27509714059462,0,1.36378973204563,0,1
"2814",0,0.452496402311127,3.95774945233773,1,-1.46815416850725,0,0
"2815",1,0.344884976308152,2.55528180873743,1,2.04024954255772,1,1
"2816",0,0.366314770914764,3.60010818416675,1,1.59522436135266,0,1
"2817",1,0.556062833114576,-0.825110260887972,0,-1.79358002569439,0,1
"2818",1,0.527282091226633,1.55697027990011,1,2.27164371712179,1,1
"2819",1,0.593307837979697,-3.083596747742,0,-0.990825237405458,0,1
"2820",1,0.414849191943619,2.38494840730551,1,-4.27400230528776,0,1
"2821",1,0.405987492934859,-2.71267061141769,0,4.35514266434665,0,1
"2822",1,0.343060609641497,-0.171256672523432,0,0.962037710822215,1,1
"2823",1,0.500187060070234,1.02410800477452,1,3.19718510414448,1,1
"2824",0,0.557025801257026,-0.122500128440914,0,-1.45768732838733,0,0
"2825",0,0.809502389010518,-4.89512879322267,0,-0.687017790453994,1,0
"2826",1,0.594625435706151,-0.917787452630993,0,-2.12723811979485,0,1
"2827",0,0.475070148606868,1.49520133439749,1,-1.2906705531157,0,1
"2828",0,0.468664099761772,1.10581329472318,1,-0.749553946720657,0,1
"2829",1,0.449707607163324,1.92771193218598,1,0.0351894382355979,1,1
"2830",1,0.384206742374738,2.44451741589645,1,2.1356114045324,1,1
"2831",0,0.433719046272836,1.93552437970668,1,-0.0925551125541959,1,1
"2832",1,0.5706275054271,-3.41646578695707,0,-0.514447232175811,0,1
"2833",0,0.66383269842778,-3.49762675582642,0,-0.934707988777935,0,1
"2834",0,0.590944596452159,0.0774271980076708,1,-2.34119155420413,0,0
"2835",0,0.358501381676937,-0.918224120689037,0,-1.96415511615016,1,0
"2836",0,0.574584580869827,1.07804703864093,1,-0.78527885484906,0,1
"2837",0,0.670208760042753,-0.63221156281879,0,-3.23574618726382,0,0
"2838",1,0.434545455908937,-0.494859959000857,0,-2.80989493753358,1,1
"2839",1,0.701620796624594,-8.29604692151516,0,-2.60293206150757,1,0
"2840",1,0.490370983160844,-5.20159408337112,0,0.0406475025248539,0,1
"2841",1,0.471078398757282,2.5195086171984,1,-0.392551747213075,0,1
"2842",1,0.550636224284685,-1.84846992798316,0,1.42454837126762,0,1
"2843",1,0.624587457714364,-1.25410492158194,0,0.785543331799145,0,1
"2844",1,0.426211313729435,0.525038166713439,1,3.03179717549066,1,1
"2845",0,0.428377333928903,1.22588942412755,1,-0.907865427149556,0,1
"2846",1,0.592290546971689,-0.170919718719322,0,0.422423771695432,0,1
"2847",1,0.410700773248648,1.75384441580539,1,2.35383181770902,1,1
"2848",0,0.359376531390231,2.83916337557477,1,1.07448788309479,1,1
"2849",1,0.42672421415568,-1.03565904952147,0,1.75845447250926,0,1
"2850",1,0.248966359245232,4.45115636950735,1,0.483255330552449,0,1
"2851",0,0.353938367768907,2.91940564377084,1,-1.32558648241176,0,1
"2852",1,0.438532880363466,2.14281563609627,1,-2.35809994808037,1,1
"2853",0,0.514418460270984,-2.56906676288099,0,-2.70849189028966,1,0
"2854",0,0.446068430387073,6.03606498512274,1,-2.12364003652453,0,0
"2855",1,0.558904231592385,0.648722594366662,1,1.86652038344097,1,1
"2856",1,0.462054291201705,0.104952389841891,1,-0.092956989930793,0,1
"2857",1,0.490887414047937,1.97745305229731,1,-1.95831071197503,1,1
"2858",0,0.509791429320165,1.33232517169621,1,-3.12151959995838,1,0
"2859",1,0.54805221336528,-0.746007902279944,0,-1.10092460509023,0,1
"2860",0,0.58989308714114,-3.04555225478922,0,0.020575403885619,0,0
"2861",1,0.51278217378001,0.110493440829202,1,0.414874829962962,0,0
"2862",0,0.559044529247136,-2.55598050482944,0,-0.495640669591686,1,0
"2863",0,0.550490043427597,-1.05469183414347,0,0.546182687186546,0,0
"2864",0,0.602145413356904,0.614117571079527,1,-0.678665951304241,0,1
"2865",0,0.570491640863606,-0.0800544651186218,0,-2.74834608487907,0,0
"2866",1,0.432897345256819,-1.30312505357289,0,2.68396829818515,0,1
"2867",1,0.300642473084805,2.50180721661939,1,2.75922084631264,1,1
"2868",1,0.624963274602675,-4.31295350965506,0,2.15870881188863,0,1
"2869",0,0.550420246605252,-1.4803847759566,0,-0.413351267907934,0,1
"2870",0,0.719458555016558,-3.52565239806926,0,0.00153834272595664,0,1
"2871",0,0.748899682296899,-3.49382460870927,0,-1.11423348267023,1,0
"2872",1,0.43424270400328,2.52461528725869,1,2.40304496914315,1,1
"2873",0,0.491721594331926,1.27239003077815,1,0.812583402340172,0,1
"2874",0,0.493252983705376,0.590207010405325,1,-1.21503447741991,0,1
"2875",1,1,-7.96261769704773,0,-5.57380908508128,1,1
"2876",0,0.656273601822821,2.13788163656426,1,-0.566921628958325,0,0
"2877",0,0.593667562016804,-1.99953622284758,0,0.165815226868037,0,1
"2878",1,0.329611215134915,1.14004521185893,1,-0.814467302431678,0,1
"2879",0,0.411795257529535,7.07496735755157,1,-0.0369121619962431,1,1
"2880",1,0.252420739116462,0.06949985369258,1,2.97684935515974,0,1
"2881",0,0.522789827957112,3.73877992140149,1,-1.26893482465606,0,0
"2882",0,0.528171135027795,3.01178291733486,1,-0.761187523798097,0,1
"2883",0,0.516332771520913,-0.553174581988002,0,-1.71290106394356,1,0
"2884",1,0.591441072303307,-4.48194669771683,0,0.645413783757038,1,0
"2885",1,0.49530251026644,-2.78714048332264,0,-0.159814413574551,0,1
"2886",1,0.365527807763509,1.54961213968883,1,1.51373629116919,1,1
"2887",1,0.470388721134321,-0.66460986862547,0,0.112535870791207,1,1
"2888",0,0.458299353366458,0.051880151358687,1,0.195054288241785,0,0
"2889",1,0.314797242842962,-1.48382246584218,0,3.22913990854471,0,1
"2890",1,0.669231389002421,-4.29319614656777,0,0.544714980585871,0,1
"2891",1,0.487546324829169,-0.628344629537063,0,-0.278355297427943,0,0
"2892",0,0.683452866442448,-0.390013762625078,0,-1.96819415317012,0,0
"2893",1,0.567151201992138,-1.19846843130576,0,-0.657889824934053,0,1
"2894",0,0.529382841128326,-1.45872761342536,0,-0.0239990671546429,0,0
"2895",0,0.712047336088734,-0.986268515906749,0,-2.73761571171761,0,0
"2896",1,0.41107591905588,0.335393002016296,1,-0.271652423105644,0,1
"2897",0,0.79117500610756,-1.90321846443579,0,-2.17793277038582,1,0
"2898",0,0.426644642811339,2.88697922447499,1,0.904570725000864,1,1
"2899",1,0.603569526048385,0.254876058886186,1,1.61983894426729,0,1
"2900",0,0.400489266382157,1.235204480094,1,-0.0838854249108754,0,1
"2901",1,0.574793557520663,-2.31727651219776,0,-2.14032333284258,1,0
"2902",0,0.610068926009365,-2.16962012534679,0,-3.64572817382957,1,0
"2903",1,0.510006054063912,-0.896893195963652,0,2.92210939714435,1,1
"2904",0,0.435595425545651,3.7582627955495,1,0.482190991585942,1,1
"2905",0,0.614209668328253,-0.143474944603998,0,0.247437174646002,0,1
"2906",1,0.415745025242616,2.69667015704706,1,-1.04437258950269,0,1
"2907",1,0.647931035071647,-2.52117651396617,0,-0.548950956599039,0,1
"2908",0,0.495901104586388,2.28233395438501,1,1.39377697188236,0,1
"2909",1,0.517278481948136,-1.70381850407369,0,1.27077448101872,0,1
"2910",0,0.38570344123805,2.84946911614945,1,2.19829877058685,1,1
"2911",1,0.503150623654045,-3.82239628964423,0,1.28186435854848,0,1
"2912",1,0.346389838724064,-0.505888345702898,0,-1.27473761938672,1,0
"2913",0,0.412675895471736,1.31097407408784,1,0.252705428703721,1,1
"2914",0,0.640603550369959,-3.67982219434751,0,-1.07437967466379,1,0
"2915",1,0.36658877898666,1.65857158875179,1,-0.265422100228744,0,1
"2916",0,0.611630426879259,0.611232527362167,1,-0.119508175538841,0,1
"2917",1,0.429276950126753,0.145903589056452,1,0.755670664052699,1,1
"2918",0,0.411461529136237,2.52338788120936,1,4.36102311069102,1,1
"2919",0,0.467858763868821,1.24495884654009,1,-1.2852132331311,1,0
"2920",0,0.625442519356376,1.32124802451167,1,-3.15831549278052,0,0
"2921",0,0.440700018721346,1.92674190166288,1,0.307529250889996,0,1
"2922",0,0.313366199757038,2.6139716259832,1,-0.00681259020570592,0,0
"2923",1,0.439714713846373,-1.66800735876935,0,-0.864474119786738,1,0
"2924",1,0.55595442103413,-3.9253100158003,0,-2.51369828762519,1,1
"2925",0,0.529087586895532,-0.886337107962206,0,-4.43934082594141,1,0
"2926",0,0.476532154505437,3.78263734196576,1,0.632748864812944,0,1
"2927",0,0.365489700068127,2.30134281981643,1,-1.72490744646053,0,0
"2928",1,0.445780114651171,-1.10140405095186,0,3.7684826009437,0,1
"2929",1,0.363524510200558,-0.917770654033098,0,-2.94103698079707,1,1
"2930",1,0.382753759880376,2.09184863459766,1,-0.0469640304962234,0,1
"2931",1,0.40326062370183,4.04062773176551,1,0.45770351339273,1,1
"2932",1,0.364882675118753,3.54672751890045,1,2.59519896521142,1,1
"2933",1,0.477539856492342,-2.59905761174423,0,1.05710077579531,0,1
"2934",0,0.585562771973168,-0.591192632315013,0,-1.32820881014241,0,0
"2935",0,0.685532321763813,-2.78571712892652,0,-1.02719038579273,1,0
"2936",0,0.539622679342653,1.93879880872939,1,1.79389408546231,1,1
"2937",0,0.544885771369411,0.747990275690744,1,-1.49679122464755,0,1
"2938",0,0.516575177483621,2.8201593075397,1,0.0107586844337895,0,1
"2939",1,0.287885270310342,-0.924809387968694,0,2.06542490978098,0,1
"2940",0,0.326899092631659,5.76081335750368,1,-0.288975453907236,0,1
"2941",1,0.426366016995236,3.18215693270427,1,-1.09138704591455,0,1
"2942",1,0.506413997362052,0.823555780631152,1,-0.391363826520133,1,1
"2943",1,0.520969210605772,2.50322159449846,1,-1.9142020642846,0,1
"2944",1,0.421078170615398,1.57313830021843,1,1.34005713630209,1,1
"2945",1,0.413144656989731,0.243552204079863,1,-0.901356217184755,0,1
"2946",1,0.636581264920698,-3.44578058874578,0,0.438079303458245,1,1
"2947",0,0.507332143660376,1.48598372194963,1,-2.5301755813568,1,0
"2948",0,0.504808262540173,3.49461454762408,1,-1.34461559399991,0,1
"2949",1,0.388818381727493,-4.82409361017183,0,4.61224668645433,0,1
"2950",0,0.387220397381302,-1.61590134846565,0,1.16024464239409,1,0
"2951",0,0.514253268429492,-0.870477957161646,0,0.521827655911601,0,1
"2952",0,0.582781694117139,0.772978388319442,1,0.114148574143139,0,1
"2953",0,0.538089031933362,1.9127550744792,1,-2.31786983762942,0,0
"2954",0,0.579946754677777,1.29493197245226,1,-0.523663583938605,0,1
"2955",1,0.585194563034824,0.189348114060218,1,1.23505239813738,0,1
"2956",1,0.409752772307605,0.284511269187717,1,-4.93652981613785,0,1
"2957",1,0.437558476300871,3.54936949476689,1,-1.41341943186227,0,1
"2958",1,0.55531059669305,-0.176287142777038,0,-2.02098936458022,0,1
"2959",0,0.386750107151263,1.85256082357501,1,0.287929831328889,0,1
"2960",1,0.469321651537627,0.358446193407432,1,-0.60732983446595,0,1
"2961",0,0.753258547357935,-5.51066136360613,0,-2.90094923537798,1,0
"2962",0,0.569726699299762,-0.824117982744966,0,-1.01815852428093,1,1
"2963",1,0.600361414196059,-2.71133887122578,0,-1.08524778621008,0,1
"2964",1,0.462887090193708,-3.01725921263747,0,0.40791607769368,0,1
"2965",0,0.802701374252958,-1.12723727830241,0,-2.45607985204885,0,0
"2966",0,0.430290546960219,1.31128090683058,1,0.961234104313927,1,1
"2967",1,0.554816009266284,-3.30369379643855,0,-1.4824852482036,0,1
"2968",1,0.491837866186048,-3.46000231855825,0,1.56293897990477,0,1
"2969",0,0.554176220658776,-1.85612356465475,0,-2.71899447843222,1,0
"2970",1,0.427711776235634,6.14007055140698,1,2.13685539225445,1,1
"2971",1,0.520513028972298,-0.444471514309955,0,1.41224470750548,1,1
"2972",1,0.254766993352341,2.07099203715762,1,-0.0294395964446289,0,0
"2973",0,0.371316649302792,-1.81615308929531,0,-0.0722495783086957,0,1
"2974",1,0.40936929184873,3.84155635226946,1,-2.21480354858617,0,1
"2975",0,0.53602795142189,-5.59788753766152,0,2.36190117024481,0,1
"2976",1,0.577299608614141,1.15231248463898,1,0.517933398503872,1,1
"2977",1,0.167280469348301,5.15496447247268,1,-0.34640092541633,1,1
"2978",1,0.514046878830059,-2.43923221388025,0,3.94503841859149,0,1
"2979",1,0.535471645839842,-0.25756893025354,0,2.25204201073269,0,1
"2980",0,0.54285012266066,-0.368812830777897,0,-0.134520593941549,0,0
"2981",0,0.545797033737454,-2.61839619037873,0,1.74034856339771,0,1
"2982",1,0.730994354730902,-7.14940583286873,0,1.37974052384326,0,1
"2983",0,0.738674127243688,-3.80991149762341,0,-1.12667721446214,0,1
"2984",1,0.506538383078493,-3.93910900582014,0,1.67697496072235,1,0
"2985",0,0.687982822195422,-0.931907240891834,0,-2.92092739485135,1,0
"2986",1,0.515859744584216,-1.79301013153719,0,-0.30503256738738,0,1
"2987",0,0.610577193948909,-3.76652256581288,0,-1.35712972118486,1,1
"2988",0,0.576448112816312,-3.06784872076354,0,-1.27387279066245,1,1
"2989",0,0.661600525524226,0.730079074698229,1,1.00419479545845,0,1
"2990",1,0.468600597775065,-1.2559102977699,0,-0.498602847001853,1,0
"2991",0,0.365247869321227,0.526787484174052,1,0.304409911175646,0,1
"2992",1,0.3328096843076,2.86450427683605,1,2.5468269728647,1,1
"2993",0,0.526094527248537,2.89242634062936,1,-0.11694447643224,0,1
"2994",1,0.534838471353395,0.731425816090029,1,-1.40366270046979,0,1
"2995",0,0.442422988717774,3.22485131016828,1,-1.6566228037259,0,0
"2996",0,0.445647107830368,1.95632013741468,1,-1.74192497743582,0,1
"2997",1,0.419713507312387,0.412814373714281,1,-0.903576625475381,1,1
"2998",1,0.650756134654524,-4.78605681980859,0,-1.37077147155451,1,0
"2999",0,0.499756310156827,-2.97512147210152,0,-1.80722228520408,1,0
"3000",1,0.300847485739179,4.08941647752181,1,4.44277732747829,1,1
"3001",1,0.301010918055362,5.66256470550985,1,-2.05327102161825,0,1
"3002",0,0.585021832753022,3.30592615981186,1,1.29578045570167,1,1
"3003",0,0.359439686247319,3.60470562086874,1,-1.76268932074074,0,1
"3004",0,0.461244561910216,-1.42982586442167,0,-1.92662171161508,0,0
"3005",0,0.522836910069233,4.22385504403656,1,-3.42797467476163,0,1
"3006",1,0.408467190219036,-0.177588162991536,0,2.45075025741687,0,1
"3007",1,0.380049445076122,1.55095434284905,1,-0.889984278170612,0,1
"3008",0,0.41344923433445,2.94199656421652,1,1.31163980807976,1,1
"3009",0,0.59592767906892,1.94316618018315,1,0.111783613876092,0,1
"3010",1,0.537726828141566,-1.97130197201354,0,2.88406676393807,0,1
"3011",1,0.296266138150801,7.89646253175045,1,-0.559857746642655,0,1
"3012",0,0.614175588848753,-2.71233678047243,0,-0.33279940448867,0,1
"3013",0,0.591153384998607,-0.0906743498255843,0,0.529417938570556,0,0
"3014",1,0.501010699370714,1.72100942624356,1,-1.60164616928946,0,1
"3015",1,0.526840194914412,-1.24592276037572,0,0.266444604933962,1,0
"3016",1,0.467814542882173,2.15642377892317,1,1.00251715642174,0,1
"3017",0,0.643095680166085,-2.38903231911898,0,-1.42723840062395,1,0
"3018",0,0.630010989543578,0.726536402020557,1,-2.19150328421893,0,0
"3019",0,0.469022653058757,-0.939030785723621,0,0.686674343162642,1,0
"3020",0,0.406722292618227,-2.11387138773911,0,-0.428756386320437,0,1
"3021",0,0.60873116301916,0.886761779519322,1,2.61725347162762,0,0
"3022",0,0.564803465222385,2.18374218039056,1,-0.617179303540538,0,1
"3023",1,0.40800953817737,-1.28798263253258,0,-1.45119340184564,1,0
"3024",0,0.415913193717436,3.25177251218702,1,1.33017648023191,1,1
"3025",0,0.577075966473274,-1.14727685906796,0,-0.327597513228616,0,0
"3026",0,0.502008602972439,4.5317485269432,1,-2.76862018833921,0,0
"3027",0,0.613704854500634,-1.83079887056808,0,0.632044130335858,1,1
"3028",0,0.531988907348314,-0.305305096221461,0,1.75620209398936,0,0
"3029",1,0.702983088934195,-4.08620476411107,0,0.10171705350541,0,1
"3030",1,0.464467177312229,-0.0194805999623889,0,0.246275359933315,0,1
"3031",0,0.436136875324831,3.04005990232656,1,2.36183679237123,1,1
"3032",1,0.461956533506173,-2.30206467327472,0,0.557865891952483,1,0
"3033",1,0.653424612324431,-2.86833526973347,0,1.298254063517,0,1
"3034",1,0.517048254444247,-4.6328231199856,0,1.586008803303,0,1
"3035",0,0.690722753418931,-5.2299379861432,0,-0.812401605089746,1,0
"3036",1,0.518312458250283,-2.05160808568916,0,-1.13172740036165,0,1
"3037",1,0.322328632234909,1.58180496099554,1,2.31158475923094,0,1
"3038",1,0.421279246607312,-0.268494626808587,0,0.840753160419515,0,1
"3039",0,0.543200206248859,0.620183803697377,1,-0.625111126623538,0,0
"3040",0,0.3891984002194,4.0021812599483,1,-1.8500387706171,0,0
"3041",0,0.425405210364782,2.85205814999663,1,-0.309309668565275,1,1
"3042",0,0.55806408261463,1.59440705137715,1,0.111712453843057,0,1
"3043",1,0.375806459739282,0.584057731906622,1,0.72068472514062,1,1
"3044",0,0.48414628929385,1.73203593749067,1,-1.32674027958315,0,1
"3045",1,0.591055006703908,0.294190541733939,1,1.75976599599635,0,1
"3046",0,0.473221211247485,4.8507249907118,1,-2.63656914202542,0,0
"3047",1,0.509449831570945,-3.07266887352107,0,0.630077488345293,0,1
"3048",1,0.432470653350949,-0.673854207682903,0,1.37363953106894,0,1
"3049",1,0.57346132087611,-1.93455127143517,0,2.36700986754785,0,1
"3050",1,0.297378342866406,-2.82049430040532,0,-1.1656841477751,1,0
"3051",1,0.561144525906559,1.79526557496366,1,-1.05990523596514,0,0
"3052",1,0.428993851135503,-1.38423012629836,0,1.97413353990833,0,1
"3053",1,0.340682331743787,0.218222687717688,1,1.09851136282788,0,1
"3054",0,0.304511257818733,4.45496508175319,1,-0.0212821801271959,1,1
"3055",0,0.37483775592514,2.06475869691367,1,1.82308907709075,1,1
"3056",0,0.765397826061273,-1.52166270022112,0,-1.84229211770532,1,0
"3057",0,0.533195095615156,0.354385523602684,1,-4.67057787329449,0,1
"3058",0,0.331296621180171,0.285021891280169,1,0.95205468478014,1,1
"3059",1,0.566720410598126,-6.2963386150421,0,0.27641047273797,0,1
"3060",0,0.521423731530882,-3.71680987164169,0,0.451564331789154,0,0
"3061",1,0.445532056430067,-1.45152722575556,0,2.28285963092548,0,1
"3062",0,0.459170037021478,-1.15958575731276,0,0.715318790866076,0,1
"3063",0,0.727942265431038,-2.44452622586469,0,-2.8895640689371,1,0
"3064",1,0.496145278724921,-2.40768055876045,0,3.70219908076895,0,1
"3065",1,0.569394983023681,-2.27565308192575,0,1.0097475728935,0,1
"3066",0,0.496348898521691,1.48048519364158,1,-0.780398902768304,0,1
"3067",0,0.468964738293819,0.654105421602569,1,4.18710390477141,1,1
"3068",0,0.661961697924553,-3.54303880010121,0,-3.78202133328381,1,0
"3069",1,0.524128451282044,0.831569905642951,1,-2.45028288473916,0,1
"3070",1,0.356053068735267,2.84613563549214,1,3.20096392339638,1,1
"3071",0,0.510427933258242,-2.42928840767933,0,-0.930742425498424,1,0
"3072",0,0.364314157388104,0.946835024359573,1,1.12444526004684,1,1
"3073",0,0.33135632948169,3.64879317676316,1,-0.696909149565125,0,1
"3074",0,0.604451933451953,-1.91620156576187,0,-3.1659155040989,1,0
"3075",0,0.652951665959713,0.822025216249288,1,1.95246585808451,1,1
"3076",1,0.429072352596739,-0.823501537593926,0,-4.22556398445307,1,1
"3077",1,0.383186504699811,1.19450613514408,1,1.33380912895162,1,1
"3078",0,0.566511499442373,3.10219090333871,1,1.46507796879675,1,1
"3079",0,0.454870999677202,1.88279335431711,1,0.0959483052619011,0,1
"3080",0,0.443801506246236,0.20108079347232,1,1.26495626408115,0,1
"3081",0,0.665362298678439,-2.88837753901295,0,1.38673880643769,0,1
"3082",0,0.517757516529729,2.77516938262156,1,0.0410447659228814,0,1
"3083",1,0.486182021032261,-2.92866053553346,0,0.0866736500780058,0,0
"3084",1,0.358189044673493,1.20544809841608,1,2.1748461501609,1,1
"3085",0,0.38758956138907,3.01650659594178,1,0.431840598264591,1,1
"3086",0,0.561475888165148,2.45116042340326,1,1.2179828059992,1,1
"3087",1,0.544478926493562,-4.01026713778456,0,-1.33819169522066,0,0
"3088",0,0.227419701262535,6.34230131944845,1,1.99640998303107,1,1
"3089",0,0.365599637403854,2.50151827556695,1,-1.0326736036816,0,0
"3090",0,0.533077766028803,2.2848458251806,1,-2.24721414259969,1,0
